Gender,Age,Game,other,Hours
male,23,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,25,WoW,,25
male,25,WoW,,25
male,25,WoW,,25
male,25,WoW,,25
male,25,WoW,,25
male,25,WoW,,25
female,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
female,27,WoW,,25
male,27,WoW,,25
male,27,WoW,,25
male,27,WoW,,25
male,28,WoW,,25
male,28,WoW,,25
male,28,WoW,,25
male,29,WoW,,25
male,29,WoW,,25
male,29,WoW,,25
male,29,WoW,,25
female,30,WoW,,25
male,30,WoW,,25
male,30,WoW,,25
female,31,WoW,,25
male,31,WoW,,25
female,32,WoW,,25
male,32,WoW,,25
male,32,WoW,coh,25
male,32,WoW,,25
male,32,WoW,,25
female,33,WoW,,25
female,33,WoW,,25
female,33,WoW,,25
female,33,WoW,,25
male,33,WoW,,25
male,33,WoW,,25
male,33,WoW,,25
female,34,WoW,,25
female,34,WoW,,25
male,34,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,36,WoW,,25
male,36,WoW,,25
male,37,WoW,,25
male,37,WoW,,25
male,38,WoW,,25
male,39,WoW,,25
male,39,WoW,,25
female,40,WoW,,25
male,40,WoW,,25
male,40,WoW,,25
female,42,WoW,,25
male,43,WoW,,25
male,47,WoW,,25
female,48,WoW,,25
female,55,WoW,,25
male,56,WoW,,25
female,58,WoW,,25
male,16,WoW,,26
male,25,WoW,,26
male,36,WoW,,26
female,28,WoW,,27
male,37,WoW,,27
male,15,WoW,,28
male,16,WoW,,28
male,18,WoW,,28
male,19,WoW,,28
male,19,WoW,,28
male,19,WoW,,28
male,20,WoW,,28
male,22,WoW,,28
male,22,WoW,,28
male,22,WoW,,28
male,23,WoW,,28
male,24,WoW,,28
male,24,WoW,,28
female,25,WoW,,28
male,26,WoW,,28
male,27,WoW,,28
male,27,WoW,,28
male,28,WoW,,28
male,31,WoW,,28
male,34,WoW,,28
male,34,WoW,,28
male,35,WoW,,28
male,37,WoW,,28
male,37,WoW,,28
male,18,WoW,,29
male,14,WoW,,30
male,14,WoW,,30
male,15,WoW,,30
male,16,WoW,planetside,30
male,17,WoW,,30
male,17,WoW,,30
male,17,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
female,19,WoW,,30
male,19,WoW,,30
male,19,WoW,,30
male,19,WoW,,30
male,19,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
female,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
female,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
female,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
female,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
female,25,WoW,,30
female,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
female,26,WoW,,30
female,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
female,27,WoW,,30
female,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
female,29,WoW,,30
female,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
